LHT (mm),HIC (mm),w_p (mm),w_n (mm),FF,rho_c,Th (K),"Electric potential (V), Voc","Electric potential (V), Vn",PDmax,flux (W),A,Qin_per_A,efficiency,V_diff
4.772842806,0.820874817,4.554335732,3.090097066,0.598467125,3.68e-08,321.6749415,0.028483265,-0.030043814,30.78276496,1.115472111,3.0290673837073785e-05,36825.595792284286,0.0008359067734743784,0.058527078999999996
1.161830664,2.125467916,4.894172493,2.584980057,0.754629488,1.54e-09,353.0108464,0.03535358,-0.022060919,216.7954149,4.849480383,3.063504628632556e-05,158298.45131210535,0.0013695359184061789,0.057414499
4.669644313,2.956206452,4.558272424,3.470776887,0.655511639,1.06e-09,313.0927443,0.030161203,-0.028202002,32.86674019,1.183950114,3.282413969073225e-05,36069.494133132845,0.0009112060199316506,0.058363205
2.714523319,2.779546424,1.073174162,4.07582056,0.497692988,4.26e-08,420.5264801,0.025306367,-0.033012542,4.200705995,0.623714559,1.7764016019303117e-05,35111.123426270606,0.00011964031865346058,0.058318909
1.662099747,1.597826652,4.206759288,3.88088283,0.696553162,2.66e-08,499.6260232,0.031215853,-0.026829686,85.14169721,3.065437399,3.275807524736307e-05,93578.06818173052,0.000909846707293135,0.05804553899999999
2.566110903,0.599869933,2.344273151,4.740175281,0.791693711,6.67e-09,320.1630428,0.025239588,-0.033176265,13.35432676,1.22607544,2.7964878301102896e-05,43843.403386155456,0.00030459147166063595,0.058415853000000004
4.910146589,1.405733725,4.958606102,2.292153841,0.25225848,7.6e-08,464.2460425,0.040088171,-0.018428331,68.29128716,1.176453418,2.984174370560269e-05,39423.07894625892,0.0017322667073541842,0.058516502
2.716781423,2.565975779,2.625264339,1.42874034,0.352517432,3.41e-08,323.7632495,0.036769923,-0.021560213,99.46149622,0.611100961,8.933311808768422e-06,68406.98881686619,0.0014539668817504963,0.058330136000000005
1.979382246,2.253747754,2.992262371,2.97910688,0.251353159,8.62e-08,433.9828038,0.034431908,-0.023752342,81.06258568,1.359893323,1.782871189936587e-05,76275.46682429529,0.0010627609250393982,0.05818424999999999
3.350303844,1.648359139,2.883987119,0.998344041,0.45695566,7.22e-08,428.6315206,0.039234873,-0.019226435,98.03136756,0.562086225,9.31407252675813e-06,60348.06185856926,0.0016244327413487568,0.058461308000000003
1.580655285,0.637753838,1.947816634,1.799830055,0.846558096,9.17e-09,480.543387,0.040188006,-0.018207516,148.3873235,0.696790707,7.033377866568392e-06,99069.141487768,0.0014978157806921268,0.058395522
0.841384976,1.56723682,0.8375994,1.435496249,0.360686391,3.23e-08,322.7891227,0.03050506,-0.027549454,76.76001236,0.390626505,2.76222223577343e-06,141417.47899246184,0.0005427901339133025,0.058054514
1.079958749,1.672562349,4.530430537,2.284536726,0.3870202,2.18e-08,363.0888932,0.034714757,-0.023072308,227.6200901,4.446523416,2.5743908903024906e-05,172721.3778121136,0.0013178454976639038,0.057787065
1.076206275,2.821388832,4.112041156,1.000474588,0.824330511,4.2e-08,318.1559521,0.044329678,-0.012709564,362.7667834,3.376598803,1.7909831869871585e-05,188533.249643745,0.0019241528169990656,0.057039242
1.183562121,2.102715259,1.127870513,0.64328785,0.513836898,3.76e-08,381.4766652,0.039713367,-0.018318973,261.8995516,0.259890456,1.6859111520525055e-06,154154.30147881602,0.0016989441688462412,0.05803234
1.124722277,1.279132292,3.995457221,3.455573021,0.5319041,2.03e-09,482.3186347,0.031295454,-0.026596844,133.391547,3.944771341,2.7904663308304112e-05,141366.02536344097,0.0009435898523500309,0.057892298
3.383936352,1.813295661,3.316309997,3.246120402,0.824721083,2.93e-09,456.3046302,0.036852034,-0.021523635,55.29475034,0.972465998,2.1535209660482778e-05,45157.024859826655,0.0012244994109253695,0.058375669
1.31846038,0.66513827,2.341147046,3.687615212,0.491474063,3.4e-09,444.5800201,0.027870677,-0.030379725,46.17287935,1.79238947,1.907947544276833e-05,93943.33064221466,0.0004914971508286254,0.058250402
2.055502775,2.931420589,1.643095171,3.471738981,0.663401781,4.34e-08,406.605501,0.037900867,-0.020221632,35.02164976,0.79044248,1.4752733293158437e-05,53579.39198742017,0.0006536402982740582,0.058122498999999994
4.535547845,1.400149755,4.368779526,1.014326065,0.127080199,4.18e-08,476.6971485,0.039102272,-0.019421917,65.79700918,0.929873237,2.011509191293517e-05,46227.64047138346,0.001423326142305071,0.058524189000000004
2.632827381,1.694668387,3.650847167,1.809854966,0.210768542,9.79e-09,389.8883596,0.04159941,-0.016781751,134.9350151,1.198996302,1.6604260034746786e-05,72210.16169892118,0.0018686430264844003,0.058381161
3.504009823,1.388209936,2.964829593,1.082869745,0.413938581,1.45e-08,329.9371334,0.045672769,-0.012828104,127.1833339,0.571489157,9.962821400164912e-06,57362.18025453516,0.0022171983933603123,0.058500873
1.27543942,2.206279325,3.243058403,4.293375809,0.495355161,4.51e-08,467.5170446,0.034145319,-0.023677448,90.24711729,3.005776697,2.8950503642575313e-05,103824.67725292461,0.0008692260807144273,0.057822767
1.260207784,1.170358074,1.371651318,2.035891582,0.816077379,9.23e-09,325.2076061,0.029092366,-0.029114038,57.1826292,0.60675783,6.0262818718295995e-06,100685.27209726855,0.0005679343960530577,0.058206404
1.753656526,1.289171203,1.437726556,4.849767465,0.334038952,6.72e-08,421.8117832,0.031638947,-0.026660824,12.65797413,1.420261193,2.5587302114400148e-05,55506.484687211254,0.00022804496089654923,0.058299771
1.296547179,0.813128078,3.47586783,3.17371711,0.917625462,3.81e-08,421.4163928,0.036826484,-0.02122467,153.3716183,2.672452856,2.215413746593566e-05,120629.9663035485,0.0012714222095864779,0.058051154
0.899161402,2.13877493,4.600652683,4.105200188,0.670406778,5.41e-09,352.0366342,0.031997798,-0.025190645,169.8131117,6.545415769,3.801867369315033e-05,172163.18017372763,0.0009863497614800319,0.057188443000000005
1.04286142,0.599492818,2.316904747,1.690659656,0.403646115,1.35e-09,445.4360296,0.044037831,-0.014242001,322.3898964,1.3455753,8.226377679097171e-06,163568.38361786402,0.001970979288718669,0.058279832000000004
2.573504456,1.994205839,1.434871729,1.445238141,0.681507425,1.88e-08,454.7280311,0.030303362,-0.028065806,47.85135054,0.243159859,4.147570162884584e-06,58627.06342522372,0.0008161989999896945,0.058369168
1.428501733,2.674239712,3.419361218,4.02762618,0.064870457,4.67e-08,484.1005252,0.033212332,-0.024707985,86.6628426,2.727385038,2.791380378498384e-05,97707.39448513248,0.0008869629883865846,0.057920317
2.139214375,2.727080371,4.420341709,3.586426049,0.181539214,2.14e-08,416.9874997,0.037188121,-0.020918636,103.8272913,2.476248883,3.240187262927078e-05,76423.01762408135,0.001358586647424969,0.058106756999999995
2.765377719,1.622594401,3.867434605,3.564400681,0.79671714,7.08e-09,455.8846728,0.036704616,-0.021605041,70.87921394,1.565134692,2.766200263866477e-05,56580.671777260315,0.0012527107175225559,0.058309657
3.606776729,1.648259221,4.409407537,2.986855618,0.631016273,1.76e-09,450.619936,0.038813264,-0.019596437,75.6984803,1.37903425,2.8364181310130566e-05,48618.86316836733,0.0015569775878521849,0.058409701
0.676904629,0.692422958,2.91449602,3.036102542,0.377775231,6.63e-08,351.5618097,0.031194432,-0.026630732,185.769509,3.852280859,1.7712205696134702e-05,217493.00595807077,0.0008541401512277293,0.057825164
4.097346795,2.176912564,3.8834431,3.810638774,0.500599976,3.56e-09,362.0451856,0.037110569,-0.0213097,46.18390237,1.103450891,2.9602098176849834e-05,37276.10402505009,0.0012389680621924368,0.058420269000000004
0.867915644,1.111637637,2.067235769,2.087458096,0.618420299,4.29e-08,303.8077935,0.032494172,-0.025489391,162.6074176,1.487159521,8.630945027188967e-06,172305.52579296828,0.0009437156286872602,0.057983563
4.431103808,1.553252204,2.25297124,4.422365467,0.408334356,9.17e-08,359.4795546,0.032880422,-0.025628238,13.75816663,0.632992827,2.463319573198126e-05,25696.740036786454,0.0005354051373950292,0.058508660000000004
4.643925802,2.597098342,2.800830858,1.889893405,0.158293992,2.09e-08,394.7765747,0.036073969,-0.022398907,50.88576504,0.431950362,1.141635057738751e-05,37836.11575975678,0.0013448992851989073,0.05847287599999999
0.774850819,2.692801169,4.680843621,2.958393071,0.314372121,1.78e-08,321.6138591,0.038802646,-0.018278475,362.5920143,6.841413707,3.06623865667972e-05,223120.71802030675,0.001625093436042993,0.057081121
4.127905759,1.876426586,1.105364715,4.999661721,0.443626757,1.1e-09,392.6473471,0.016265795,-0.042226423,0.820639757,0.592027833,2.621844847759971e-05,22580.582276095076,3.6342719021412036e-05,0.058492218
3.867168607,0.981232877,1.277553433,2.458810992,0.474655517,2.42e-09,446.1930063,0.026171893,-0.032390621,10.30347066,0.227944089,7.677894268550109e-06,29688.35998871405,0.00034705422138228036,0.058562514
1.330344587,0.75469691,2.109382473,2.426417945,0.498738229,1.48e-08,466.7497862,0.023735087,-0.03458781,49.4161916,1.106025097,1.0336998461217618e-05,106996.73615601167,0.0004618476541933613,0.058322897
2.167124463,2.551268761,3.266469289,4.124764001,0.593535456,5.86e-08,394.9497975,0.029095967,-0.029033692,40.90680552,1.737429689,2.7683499679925694e-05,62760.47859150818,0.0006517924406894963,0.058129659
2.680353433,2.400087255,4.562492215,3.789841468,0.674309333,2.38e-09,376.8561137,0.036442975,-0.021748331,78.47963361,2.133190112,3.5179233564508e-05,60637.765404649275,0.0012942369014802568,0.058191306
3.282146472,0.621915797,4.830311938,2.584533368,0.400472188,1.11e-08,338.5897985,0.046158881,-0.012315091,130.3858414,1.713836903,3.0011726148690742e-05,57105.57581756309,0.002283241864446785,0.058473972
2.160111378,2.609321982,3.441213286,1.957726041,0.076178857,1.06e-08,329.3124006,0.036162127,-0.022041605,118.4698825,1.329404128,1.567464013135245e-05,84812.41782010185,0.0013968459518662703,0.058203732
2.581406223,1.59511019,4.271716406,3.239287172,0.887875623,1.61e-08,458.3792903,0.039534594,-0.018689284,102.4211794,1.874347308,2.8740542435973315e-05,65216.14239451372,0.001570488158904292,0.058223878
3.710073136,2.391616373,2.997871706,2.427576277,0.783717747,2.51e-08,338.7791829,0.032231091,-0.026130601,45.24612048,0.660704804,1.4880361346288532e-05,44401.12633184095,0.001019030916960165,0.05836169200000001
4.52843077,1.956087692,3.841059039,2.591248803,0.666136445,1.87e-08,402.0614528,0.040216463,-0.018231819,64.89665052,0.833183758,2.1468304900132535e-05,38809.94619164629,0.0016721654340754737,0.058448282000000004
2.80254849,0.966475242,1.489473454,4.899269154,0.810058926,1.72e-09,388.8033261,0.015104706,-0.043329125,1.89086025,0.917516847,2.6221369413506565e-05,34991.18724620802,5.4038185006280735e-05,0.058433831000000006
2.894510684,0.970580499,2.157396719,3.550991069,0.590491615,1.76e-08,384.7747012,0.024877162,-0.033597945,15.74331342,0.727768214,1.7263898175269728e-05,42155.49736284456,0.0003734581348784181,0.058475107
0.982274051,0.960621629,2.138123611,2.332608878,0.170932653,1.26e-08,408.5142098,0.036221213,-0.02193929,164.6976678,1.479771069,1.0012636753640097e-05,147790.3478783477,0.0011144007045410665,0.058160503
2.513355651,0.642505969,4.817478181,0.617260487,0.402096349,6.27e-08,496.4163802,0.044736478,-0.013711244,102.5639814,2.005079493,2.358910653322255e-05,85000.23051640706,0.0012066318029596724,0.058447722
1.591117266,2.600870444,3.897922853,0.93234189,0.366024032,2e-09,480.7424863,0.043025615,-0.014976503,229.6956445,2.080832432,1.6063063967788428e-05,129541.43967631164,0.0017731441388481254,0.058002118000000005
1.711594539,0.543745535,3.878651216,4.255024808,0.831045122,1.46e-09,305.9279166,0.031281147,-0.026931359,70.21235306,2.811621369,3.3149171372073715e-05,84817.24437216643,0.0008278075240444954,0.058212506
2.197778734,0.622511612,1.694948832,3.886333973,0.133890324,3.88e-09,328.0672734,0.031969945,-0.026502152,20.35374074,0.882066605,1.7976443292792128e-05,49067.91575136975,0.0004148075260244127,0.058472097
0.59032039,1.931925692,3.073413602,2.57229122,0.350765458,9.4e-08,316.952732,0.039788941,-0.017375654,420.8133938,4.300136792,1.60625532894477e-05,267711.9082197832,0.0015718889630211188,0.057164595
1.949356245,2.548739213,4.52436302,2.431448508,0.365857992,1.1e-09,352.646201,0.0400889,-0.017991187,165.2036402,2.506636295,2.6381802583798944e-05,95013.83717196506,0.0017387324322140445,0.058080086999999996
1.451516031,1.316847226,2.638389738,4.538025345,0.096442289,2.22e-08,388.3784984,0.035268,-0.022929155,58.93205271,2.263659584,2.7554774441446075e-05,82151.26524843377,0.0007173602564949363,0.058197155
1.973738085,1.374035997,4.753028783,1.798062577,0.157184897,1.65e-08,428.4106495,0.040055939,-0.01821667,172.8748077,2.600241128,2.5824311642834343e-05,100689.65879760467,0.0017169072749317186,0.058272609
1.038929593,1.990866244,1.465062032,1.620589829,0.22384869,1.96e-08,400.1662533,0.037666169,-0.020336604,166.2545553,0.659880449,4.772718151466218e-06,138260.9297381785,0.0012024695307259424,0.058002773
4.507372763,1.185532223,0.833715976,4.726388448,0.804034032,2.73e-09,480.636783,0.017876542,-0.040658958,0.588024192,0.465842022,2.303383009002548e-05,20224.25363820528,2.9075198646103505e-05,0.058535500000000004
3.171166041,0.566520915,4.511542429,4.141606265,0.107061791,2.84e-09,487.9711918,0.036100895,-0.022351675,59.6519544,1.859335469,3.750691754295447e-05,49573.1345256675,0.0012033121361150563,0.05845257
3.555960436,2.338071295,4.314565391,4.192815169,0.318830811,7.27e-09,332.7041902,0.035548846,-0.022809698,49.22557478,1.558786117,3.6195173554611487e-05,43066.1318600419,0.0011430228965065938,0.058358544
4.051270574,2.064124782,4.966654442,1.378372164,0.059157502,1.55e-09,470.5825841,0.038179017,-0.02027528,74.02012637,1.354887708,2.6567566168728377e-05,50997.81061596768,0.0014514373357593494,0.058454297
2.742989895,1.951889998,3.557270697,1.144831961,0.676064971,1.41e-09,396.3444408,0.041843268,-0.01645145,135.3954624,1.034723827,1.396481503066197e-05,74095.06139022247,0.0018273210097895498,0.058294718
0.891141296,2.354210322,4.71509567,0.617132974,0.608272781,1.5e-09,390.6658943,0.042636327,-0.014498587,267.9283646,5.252952566,2.2612980284850835e-05,232298.10930844542,0.0011533815983161737,0.057134914
2.916979438,2.188077094,4.221270613,1.56668679,0.630484036,1.4e-08,456.9878697,0.046196455,-0.012082368,156.2499576,1.387379102,2.0273633086137896e-05,68432.68279076339,0.002283265118769969,0.058278822999999993
3.140785031,1.01470497,4.299918499,3.983857213,0.386944506,6.24e-09,318.6281018,0.027033046,-0.031406254,33.66464125,1.712483721,3.436041739161454e-05,49838.8509511506,0.000675469851481855,0.0584393
3.854477634,1.381202617,3.061137067,1.580172884,0.237441039,3.87e-09,476.4986255,0.038783416,-0.019728935,79.3014278,0.582276042,1.186750648629024e-05,49064.73341073508,0.0016162612591032503,0.058512351000000004
2.442467958,0.815275354,2.220640691,3.780964776,0.698288192,4.28e-09,434.1726709,0.026976843,-0.031450018,20.88008199,0.946553185,1.9226939715877682e-05,49230.56913827699,0.00042412838924028694,0.058426861000000004
1.074111363,0.824642534,4.705511326,1.633587194,0.780006085,2.6e-09,475.0523215,0.042746121,-0.015027606,362.5320368,4.606289491,2.4810443959515067e-05,185659.2932603868,0.0019526737952812818,0.057773727
1.776991576,2.190489366,2.44452729,2.278816241,0.174741348,6.65e-09,498.8955155,0.033752318,-0.024434761,92.20674539,0.974988126,1.1168717131800114e-05,87296.33981184522,0.001056249844938957,0.058187079
2.133870334,2.646500267,2.924687153,4.924230305,0.488146485,2.55e-09,403.6008905,0.029907346,-0.028218812,29.84831521,1.846135094,3.280183903960364e-05,56281.45092020755,0.0005303401870772156,0.058126158
3.406627586,2.90683146,2.507514382,1.601652791,0.273844114,2.49e-08,318.6524396,0.036228572,-0.022155953,72.02057595,0.463194893,8.852920038854932e-06,52321.14273788372,0.0013765099954105681,0.058384525
3.068502371,2.070867794,3.041682413,2.193667823,0.201296175,1.77e-09,333.3047726,0.037021143,-0.021379077,77.98624452,0.786711037,1.4064010419219062e-05,55937.887810785905,0.0013941578341998596,0.05840022
2.102435267,0.960253308,2.617272855,1.854892312,0.710892782,7.88e-08,364.7236485,0.02759783,-0.030795449,63.98814766,0.845738077,1.0290742686636557e-05,82184.35760698457,0.0007785927824124267,0.058393279
4.93931862,0.764125864,0.715854014,0.993312438,0.534287242,1.51e-09,320.7105884,0.033064724,-0.025554502,20.61338149,0.03996207,1.499116568845416e-06,26657.07979652165,0.0007732798058656724,0.058619225999999997
3.225986687,2.532127429,4.469216837,2.70452364,0.244566799,7.71e-08,463.0683652,0.047299627,-0.011033999,132.76715,1.529648135,2.7288347255443137e-05,56054.99375543475,0.0023685160073205376,0.058333626
1.567520563,1.946891191,2.499772185,2.204107985,0.32900001,4.64e-08,359.3735702,0.03879444,-0.0193635,144.98446,1.123346465,1.1106952986440433e-05,101139.03123308449,0.0014335164004672892,0.05815794
0.958021127,2.045712553,3.150246418,3.626991886,0.919988304,2.3e-08,495.1772376,0.029888322,-0.02745752,108.6459236,3.366780205,2.307912263523167e-05,145879.90445791068,0.0007447627828091056,0.057345841999999994
1.187866126,2.453655222,1.126345112,4.179175461,0.813811608,6.68e-08,440.5182864,0.017116317,-0.040658613,4.586389305,1.49712611,1.8734160845150852e-05,79914.23380927766,5.7391394328397375e-05,0.05777493
1.606809778,2.258193069,0.515245316,2.949123715,0.841952069,1.9e-09,334.6860741,0.014651217,-0.043491022,1.087535999,0.505212687,8.96280842203534e-06,56367.67664897523,1.9293610516760078e-05,0.058142239
1.22306618,2.586145632,1.603805421,0.644883899,0.464010887,2.25e-09,395.2085294,0.03990369,-0.018003637,277.1072106,0.476977231,2.988067071618429e-06,159627.35091540447,0.0017359632231625187,0.057907326999999995
1.339551608,0.640534764,3.670637145,3.285150603,0.611426538,3.19e-09,393.3768443,0.03672606,-0.021452361,150.0931263,2.860935584,2.4265791534645014e-05,117899.94898436981,0.0012730550572154877,0.058178420999999994
1.782928259,2.368801592,0.946375386,0.749258285,0.389090966,3.09e-09,398.5023317,0.03596885,-0.022291691,119.2096429,0.135254447,1.4570143488677903e-06,92829.86616096325,0.0012841733789995483,0.058260541
